"snapshot-date","sku","fnsku","asin","product-name","condition","available","fc-transfer","pending-removal-quantity","inv-age-0-to-90-days","inv-age-91-to-180-days","inv-age-181-to-270-days","inv-age-271-to-365-days","inv-age-366-to-455-days","inv-age-456-plus-days","currency","units-shipped-t7","units-shipped-t30","units-shipped-t60","units-shipped-t90","alert","your-price","sales-price","lowest-price-new-plus-shipping","lowest-price-used","recommended-action","healthy-inventory-level","recommended-sales-price","recommended-sale-duration-days","recommended-removal-quantity","estimated-cost-savings-of-recommended-actions","sell-through","item-volume","volume-unit-measurement","storage-type","storage-volume","marketplace","product-group","sales-rank","days-of-supply","estimated-excess-quantity","weeks-of-cover-t30","weeks-of-cover-t90","featuredoffer-price","sales-shipped-last-7-days","sales-shipped-last-30-days","sales-shipped-last-60-days","sales-shipped-last-90-days","inv-age-0-to-30-days","inv-age-31-to-60-days","inv-age-61-to-90-days","inv-age-181-to-330-days","inv-age-331-to-365-days","estimated-storage-cost-next-month","inbound-quantity","inbound-working","inbound-shipped","inbound-received","Total Reserved Quantity","unfulfillable-quantity","quantity-to-be-charged-ais-241-270-days","estimated-ais-241-270-days","quantity-to-be-charged-ais-271-300-days","estimated-ais-271-300-days","quantity-to-be-charged-ais-301-330-days","estimated-ais-301-330-days","quantity-to-be-charged-ais-331-365-days","estimated-ais-331-365-days","quantity-to-be-charged-ais-366-455-days","estimated-ais-366-455-days","quantity-to-be-charged-ais-456-plus-days","estimated-ais-456-plus-days","historical-days-of-supply","fba-minimum-inventory-level","fba-inventory-level-health-status","Recommended ship-in quantity","Recommended ship-in date","Last updated date for Historical Days of Supply","Exempted from Low-Inventory cost coverage fee?","Low-Inventory cost coverage fee applied in current week?","Short term historical days of supply","Long term historical days of supply","Inventory age snapshot date","Inventory Supply at FBA","Reserved FC Processing","Reserved Customer Order","Reserved Staging","Total Days of Supply (including units from open shipments)","is-seasonal-in-next-3-months","season-name","season-start-date","season-end-date"
"2026-08-13","DJM26685","X002MC1ZAL","B0H57BT1CL","KSEWJP GPU Halterung Grafikkarten Stütze aus Aluminium-Magnesium-Legierung, Einstellbare Video Karte Sag Bracket mit Magnetischem Sockel, Skalierbar 74mm-120mm für ATX MATX ITX PC Gehäuse","New","29","0","0","29","0","0","0","0","0","EUR","","","","","Low traffic","5.99","0.0","5.99","0.0","Advertise listing","","","0","0","","0.0","1.0E-4","cubic meter","Standard","0.0029","DE","gl_pc","","","0","","","","","","","","29","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","2026-08-10","29","0","0","0","","N","","",""
"2026-08-13","DJM26645","X002MHYBWF","B0H6B6WHHW","KSEWJP Lange Tüll Handschuhe für Damen, durchscheinende elastische Netz Handschuhe, elegante lange Armhandschuhe für Hochzeit, Braut, Abendparty, Halloween und Tanzkostüm, Schwarz & Beige erhältlich","New","29","0","0","30","0","0","0","0","0","EUR","","","","","Low traffic","6.99","0.0","6.99","0.0","Advertise listing","","","0","0","","0.0","5.1E-5","cubic meter","Apparel","0.001488","DE","gl_apparel","","","0","","","","","","","","30","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","2026-08-10","29","0","0","0","","N","","",""
"2026-08-13","DJM266269","X002MGCBP5","B0H63CD3YQ","KSEWJP 2 Stück Gold Kupfer Metall Waschbecken Überlaufring, Überlauf Abdeckung für Badezimmer Küche, Passend für 22-24 mm Überlauflöcher","New","30","0","0","30","0","0","0","0","0","EUR","","","","","Low traffic","5.59","0.0","5.59","0.0","Advertise listing","","","0","0","","0.0","1.0E-4","cubic meter","Standard","0.003","DE","gl_home","","","0","","","","","","","","30","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","2026-08-10","30","0","0","0","","N","","",""
"2026-08-13","DJM266343","X002MBR1Q9","B0H55NTNTX","KSEWJP 7 Tage Pillendose 14 Fächer, Morgens & Abends Tablettenbox, Wöchentlicher Medikamenten Organizer, Dicht gegen Feuchtigkeit, Tragbar Pillenbox für Medikamente, Nahrungsergänzungsmittel","New","30","0","0","30","0","0","0","0","0","EUR","","","","","Low traffic","7.99","0.0","7.99","0.0","Advertise listing","","","0","0","","0.0","1.0E-4","cubic meter","Standard","0.003","DE","gl_drugstore","","","0","","","","","","","","30","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","2026-08-10","30","0","0","0","","N","","",""
"2026-08-13","DJM26606","X002M9RVDT","B0H4ZDL8R1","KSEWJP 4-in-1 Tablettenteiler und Mörser grün, tragbar Tablettenzerkleinerer mit Aufbewahrungsfach und Trinkbecher für Zuhause und Reise","New","30","0","0","30","0","0","0","0","0","EUR","","","","","Low traffic","6.99","0.0","6.99","0.0","Advertise listing","","","0","0","","0.0","1.0E-4","cubic meter","Standard","0.003","DE","gl_personal_care_appliances","","","0","","","6.99","","","","","30","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","2026-08-10","30","0","0","0","","N","","",""
"2026-08-13","DJM266100","X002MFORRL","B0H5QLP65T","KSEWJP Haarknotenformer 2 Stück, Einfacher Donut-Dutt-Maker, Französisches Twist-Faltband für DIY-Frisuren, Ballett-Styling-Zubehör für Damen","New","30","0","0","30","0","0","0","0","0","EUR","","","","","Low traffic","4.99","0.0","4.99","0.0","Advertise listing","","","0","0","","0.0","7.84E-4","cubic meter","Standard","0.023525","DE","gl_beauty","","","0","","","4.99","","","","","30","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","2026-08-10","30","0","0","0","","N","","",""
"2026-08-13","DJM266131","X002MGO2HP","B0H5W5V87B","KSEWJP Retro Randlose Rechteckige Sonnenbrille für Damen und Herren, Y2K Vintage Transparente Brille mit UV400 Schutz, Blaues Gestell Grüne Linsen","New","23","7","0","30","0","0","0","0","0","EUR","","","","","Low traffic","10.92","0.0","10.92","0.0","Advertise listing","","","0","0","","0.0","1.0E-4","cubic meter","Footwear","0.0023","DE","gl_shoes","","","0","","","","","","","","30","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","2026-08-10","30","0","0","0","","N","","",""
"2026-08-13","DJM266110","X002MI1OZB","B0H6B8FPDF","KSEWJP XL Duschhaube für langes dickes Haar, doppellagig wasserdichte Duschkappe, wiederverwendbar waschbar Duschhaube mit elastischem orangen Rand, Schwarz Haarkappe für Damen Herren","New","30","0","0","30","0","0","0","0","0","EUR","","","","","Low traffic","9.99","0.0","9.99","0.0","Advertise listing","","","0","0","","0.0","1.0E-4","cubic meter","Standard","0.003","DE","gl_beauty","","","0","","","","","","","","30","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","2026-08-10","30","0","0","0","","N","","",""
"2026-08-13","DJM266293","X002MJSGBZ","B0H6JHKDFF","KSEWJP 10 Stück 360° Fingerzahnbürste aus Silikon, Zahnbürste für Hund Katze Welpen Kleine Haustiere, Zahnreinigungs-Set für Haustier Zahnpflege","New","24","6","0","30","0","0","0","0","0","EUR","","","","","Low traffic","7.49","0.0","7.49","0.0","Advertise listing","","","0","0","","0.0","1.0E-4","cubic meter","Standard","0.0024","DE","gl_personal_care_appliances","","","0","","","","","","","","30","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","2026-08-10","30","0","0","0","","N","","",""
"2026-08-13","DJM266175","X002MG7FSX","B0H679FNX7","KSEWJP Brillenetui Sonnenbrille, EVA Kratzfeste Sonnenbrillen Etui Hardcase mit Karabiner Groß Brillen Etui für Damen Herren Outdoor Sportbrille Fahrradbrille","New","30","3","0","33","0","0","0","0","0","EUR","","","","","Low traffic","8.99","0.0","8.99","0.0","Advertise listing","","","0","0","","0.0","0.001462","cubic meter","Apparel","0.043865","DE","gl_apparel","","","0","","","8.99","","","","","33","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","2026-08-10","33","0","0","0","","N","","",""
"2026-08-13","DJM266148","X002MBXAUP","B0H55V5ZCS","KSEWJP Motorrad Schlüsselanhänger mit Motorradhelm Silber, Schlüsselanhänger für Biker Motorradfahrer Männer","New","30","0","0","30","0","0","0","0","0","EUR","","","","","Low traffic","9.99","0.0","9.99","0.0","Advertise listing","","","0","0","","0.0","1.0E-4","cubic meter","Apparel","0.003","DE","gl_apparel","","","0","","","","","","","","30","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","2026-08-10","30","0","0","0","","N","","",""
"2026-08-13","DJM266156","X002MHYMB5","B0H6BNRX3G","KSEWJP 2 Stück Feder-Gesichtshaarentferner, Manueller Epilierer für Gesichtshaare, Einfädelwerkzeug für Oberlippe, Kinn, Wangen & Hals, für Erwachsene, Schwarz & Rosenrot","New","30","0","0","30","0","0","0","0","0","EUR","","","","","Low traffic","6.59","0.0","6.59","0.0","Advertise listing","","","0","0","","0.0","4.0E-4","cubic meter","Standard","0.011996","DE","gl_personal_care_appliances","","","0","","","","","","","","30","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","2026-08-10","30","0","0","0","","N","","",""
"2026-08-13","DJM26660","X002M9FGXB","B0H5BKF23G","KSEWJP 6 Stück Messing Doppelkugelschnäpper Kugelschnäpper Möbelschnäpper für Küche Schranktüren Schränke Zuhause Möbel Türverschluß Halte Verschluss, Silber","New","29","0","0","29","0","0","0","0","0","EUR","","","","","Low traffic","10.99","0.0","10.99","0.0","Advertise listing","","","0","0","","0.0","1.0E-4","cubic meter","Standard","0.0029","DE","gl_home_improvement","","","0","","","","","","","","29","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","2026-08-10","29","0","0","0","","N","","",""
"2026-08-13","DJM266302","X002MO0F8R","B0H6JH6T31","KSEWJP 2 Stück Festmacherklampfe, 112 mm 316 Edelstahl Bootsklampfe, Seilklammer mit Schrauben, korrosionsbeständig für Boote, Yachten, Planen und Fahnenmasten","New","25","2","0","30","0","0","0","0","0","EUR","","","","","Low traffic","11.99","0.0","11.99","0.0","Advertise listing","","","0","0","","0.0","1.0E-4","cubic meter","Standard","0.0025","DE","gl_sports","","","0","","","11.99","","","","","30","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","2026-08-10","27","0","0","0","","N","","",""
"2026-08-13","DJM266385","X002MO86UV","B0H6FL5TG1","KSEWJP Anschnallgurt Hund Auto 3 in 1 mit Isofix und Schnalle, Hundegurt Auto mit Stoßdämpfung, Verstellbar 54-90 cm, Bissfest für Kleine Mittlere Große Hunde, Autos Rücksitzgurte","New","21","2","0","30","0","0","0","0","0","EUR","","","","","Low traffic","9.99","0.0","9.99","0.0","Advertise listing","","","0","0","","0.0","1.0E-4","cubic meter","Standard","0.0021","DE","gl_pet_products","","","0","","","10.49","","","","","30","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","2026-08-10","23","0","0","0","","N","","",""
"2026-08-13","DJM266184","X002MCWLN1","B0H54ZBL3V","KSEWJP Avocadoschneider 3 in 1, Grün Edelstahl Obstschneider Küchenhelfer zum Schneiden Entkernen und Schöpfen von Frischen Avocados","New","29","0","0","30","0","0","0","0","0","EUR","","","","","Low traffic","7.99","0.0","7.99","0.0","Advertise listing","","","0","0","","0.0","1.0E-4","cubic meter","Standard","0.0029","DE","gl_home","","","0","","","7.99","","","","","30","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","2026-08-10","29","0","0","0","","N","","",""
"2026-08-13","DJM266188","X002MC3YVJ","B0H54X5QZZ","KSEWJP 3-in-1 Gitarren-Saitenwerkzeug Saitenschneider Saitenkurbel Bridgepin-Abzieher Multifunktionales Reparaturwerkzeug für Gitarre Bass Ukulele Mandoline Edelstahl Schwarz","New","30","0","0","30","0","0","0","0","0","EUR","","","","","Low traffic","6.29","0.0","6.29","0.0","Advertise listing","","","0","0","","0.0","1.0E-4","cubic meter","Standard","0.003","DE","gl_musical_instruments","","","0","","","","","","","","30","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","2026-08-10","30","0","0","0","","N","","",""
"2026-08-13","DJM266350","X002MO7V0H","B0H6FWQTSQ","KSEWJP Zickzack Stirnband, 2 Stück Kunststoff Stirnbänder mit Zahnmuster, Elastische Haarkämme für Erwachsene, Schwarz+Braun für Alltag, Schminken, Gesichtsbehandlung, Reisen","New","30","0","0","30","0","0","0","0","0","EUR","","","","","Low traffic","5.99","0.0","5.99","0.0","Advertise listing","","","0","0","","0.0","1.0E-4","cubic meter","Standard","0.003","DE","gl_beauty","","","0","","","","","","","","30","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","2026-08-10","30","0","0","0","","N","","",""
"2026-08-13","DJM266137","X002MISJRH","B0H6FTZWVP","KSEWJP Polarisiert Sonnenbrille Damen Herren, Sechseckige Metallrahmen Sonnenbrille, Ultraleicht 100% UV400 Schutz für Fahren Outdoor Lifestyle","New","12","18","0","30","0","0","0","0","0","EUR","","","","","Low traffic","19.99","0.0","19.99","0.0","Advertise listing","","","0","0","","0.0","1.0E-4","cubic meter","Footwear","0.0012","DE","gl_shoes","","","0","","","","","","","","30","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","2026-08-10","30","0","0","0","","N","","",""
"2026-08-13","DJM26637","X002MI1VFJ","B0H6B2V9SP","KSEWJP Groß Schaumstoff Mikrofon Windschutz, Popschutz für Blue Yeti & Yeti Pro Kondensatormikrofon, Hochdichter Schaum Mikrofonabdeckung Schwarz, Größe 7.3× 6cm","New","27","0","0","27","0","0","0","0","0","EUR","","","","","Low traffic","6.99","0.0","6.99","0.0","Advertise listing","","","0","0","","0.0","1.0E-4","cubic meter","Standard","0.0027","DE","gl_musical_instruments","","","0","","","","","","","","27","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","2026-08-10","27","0","0","0","","N","","",""
"2026-08-13","DJM266327","X002MHYGM5","B0H67NDMRD","KSEWJP 2 Stück Braun Leopard Scrunchies, Leopardenmuster Haargummi, Elastisch Stoff Haarband ohne Haarbruch, für Damen und Mädchen, für dickes und dünnes Haar","New","29","0","0","29","0","0","0","0","0","EUR","","","","","Low traffic","4.99","0.0","4.99","0.0","Advertise listing","","","0","0","","0.0","1.0E-4","cubic meter","Standard","0.0029","DE","gl_beauty","","","0","","","4.99","","","","","29","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","2026-08-10","29","0","0","0","","N","","",""
"2026-08-13","DJM266378","X002MO5VBD","B0H6JW3PDC","KSEWJP Herren Lederportemonnaie mit RFID-Schutz, Extra-Fassungsvermögen, Bifold-Design und Münzfach (A-Schwarz)","","23","7","0","30","0","0","0","0","0","EUR","","","","","Low traffic","0.0","0.0","22.79","0.0","Edit listing","","","0","0","","0.0","1.0E-4","cubic meter","Standard","0.0023","DE","gl_luggage","","","0","","","","","","","","30","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","2026-08-10","30","0","0","0","","N","","",""
"2026-08-13","DJM266103","X002MFMHHX","B0H5QQDCKM","KSEWJP Überlaufring Waschbecken, 4 Stück Rund Waschbeckenüberlauf Abdeckung, ABS Kunststoff Verchromt, Durchmesser 38mm, Passend für 22-24mm Überlaufloch, Silber","New","22","8","0","30","0","0","0","0","0","EUR","","","","","Low traffic","7.99","0.0","7.99","0.0","Advertise listing","","","0","0","","0.0","1.0E-4","cubic meter","Standard","0.0022","DE","gl_home_improvement","","","0","","","","","","","","30","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","2026-08-10","30","0","0","0","","N","","",""
"2026-08-13","DJM266339","X002MJTN03","B0H6JCXB3P","KSEWJP Geldbörse Slim Carbon Fiber Leder, Portmonee für Damen und Herren, Brieftasche Kartenetui mit Visitenkarten und Ausweisfenster (Schwarz)","New","14","16","0","30","0","0","0","0","0","EUR","","","","","Low traffic","4.99","0.0","4.99","0.0","Advertise listing","","","0","0","","0.0","1.0E-4","cubic meter","Standard","0.0014","DE","gl_luggage","","","0","","","4.99","","","","","30","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","2026-08-10","30","0","0","0","","N","","",""
"2026-08-13","DJM266101","X002MO6AU9","B0H6FVN3TW","KSEWJP A127 Radio Ausbauwerkzeug 2 Stück Set, Kompatibel mit Opel Corsa C D Agila Astra Meriva Vectra Omega Insignia Zafira, Metall Autoradio Entriegelungswerkzeug","New","28","1","0","29","0","0","0","0","0","EUR","","","","","Low traffic","6.16","0.0","6.16","0.0","Advertise listing","","","0","0","","0.0","1.0E-4","cubic meter","Standard","0.0028","DE","gl_wireless","","","0","","","6.16","","","","","29","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","2026-08-10","29","0","0","0","","N","","",""
"2026-08-13","DJM26627","X002MC41RP","B0H5562MP6","KSEWJP 4 Stück Perlen-Sicherheitsnadeln 7,9 cm Gold Kunstperlen-Brosche aus Metall Kunststoff, dekorative Hosenbundspanner für Pullover Schal Rock Kleidung Tasche","New","30","0","0","30","0","0","0","0","0","EUR","","","","","Low traffic","5.29","0.0","5.29","0.0","Advertise listing","","","0","0","","0.0","1.0E-4","cubic meter","Standard","0.003","DE","gl_home","","","0","","","","","","","","30","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","2026-08-10","30","0","0","0","","N","","",""
"2026-08-13","DJM266258","X002MGMUF1","B0H5X3VFH6","Haspenschloss mit Schlüssel, 2,5 Zoll Silber Drehknopf Schloss, Zinklegierung & Eisen, für Schrank Schublade Briefkasten Möbel Türriegel Sicherheitsverriegelung","New","29","0","0","29","0","0","0","0","0","EUR","","","","","Low traffic","7.99","0.0","7.99","0.0","Advertise listing","","","0","0","","0.0","1.0E-4","cubic meter","Standard","0.0029","DE","gl_home_improvement","","","0","","","","","","","","29","0","0","0","0","","0","0","0","0","2","0","","","","","","","","","","","","","","","","","","","","","","","2026-08-10","29","2","0","0","","N","","",""
"2026-08-13","DJM266128","X002MGKR8N","B0H5WHQZYM","KSEWJP Damen PU Ledergürtel Schwarz mit Goldener Vintage Schnalle, Modischer Damengürtel für Jeans Hosen Kleider, Taillenumfang 68.6-100 cm","New","30","0","0","30","0","0","0","0","0","EUR","","","","","Low traffic","12.99","0.0","12.99","0.0","Advertise listing","","","0","0","","0.0","1.0E-4","cubic meter","Apparel","0.003","DE","gl_apparel","","","0","","","","","","","","30","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","2026-08-10","30","0","0","0","","N","","",""
"2026-08-13","DJM266212","X002MG6ODF","B0H67SP93R","KSEWJP Schwarze Vintage Flat Top Sonnenbrille, Oversized Quadratische Unisex Sonnenbrille UV400 für Fahren Street Style Outdoor Zubehör","New","30","0","0","30","0","0","0","0","0","EUR","","","","","Low traffic","6.99","0.0","6.99","0.0","Advertise listing","","","0","0","","0.0","1.0E-4","cubic meter","Footwear","0.003","DE","gl_shoes","","","0","","","","","","","","30","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","2026-08-10","30","0","0","0","","N","","",""
"2026-08-13","DJM266141","X002M9HPSZ","B0H4ZBF6YX","KSEWJP Gummirollen-Brayer 3,5cm, Andrückrolle Gummiwalze für Linoldruck, Stempeln, Drucken, Tapeten, Scrapbooking und Kunsthandwerk","New","30","0","0","30","0","0","0","0","0","EUR","","","","","Low traffic","8.19","0.0","8.19","0.0","Advertise listing","","","0","0","","0.0","1.0E-4","cubic meter","Standard","0.003","DE","gl_furniture","","","0","","","","","","","","30","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","2026-08-10","30","0","0","0","","N","","",""
"2026-08-13","DJM26603","X002M8IMSD","B0H4Z2QV48","","New","30","0","0","30","0","0","0","0","0","EUR","","","","","Low traffic","6.99","0.0","6.99","0.0","Advertise listing","","","0","0","","0.0","1.0E-4","cubic meter","Standard","0.003","DE","","","","0","","","","","","","","30","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","2026-08-10","30","0","0","0","","N","","",""
"2026-08-13","DJM266107","X002MO5RW1","B0H6MDNZXY","KSEWJP PU Leder Münzbörse Mini Geldbörse Klein Geldbeutel Minimalistisch Münzbeutel Schlüsseltasche für Damen und Herren - Schwarz","New","24","7","0","31","0","0","0","0","0","EUR","","","","","Low traffic","6.99","0.0","6.99","0.0","Advertise listing","","","0","0","","0.0","1.0E-4","cubic meter","Standard","0.0024","DE","gl_luggage","","","0","","","","","","","","31","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","2026-08-10","31","0","0","0","","N","","",""
"2026-08-13","DJM266253","X002MFTBMH","B0H5PRH8HX","KSEWJP 100 Stück Gardinengleiter aus Kunststoff weiß 17.8 mm Gardinenrollen Gleithaken für Fenster Tür Duschvorhangschienen","New","23","7","0","30","0","0","0","0","0","EUR","","","","","Low traffic","6.49","0.0","6.49","0.0","Advertise listing","","","0","0","","0.0","1.0E-4","cubic meter","Standard","0.0023","DE","gl_home","","","0","","","","","","","","30","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","2026-08-10","30","0","0","0","","N","","",""
"2026-08-13","DJM26615","X002MD078L","B0H4ZD25MD","KSEWJP 5 Stück fertige XXL Rot Schleifen mit Glitzer Netz & Goldfolie, 42cm große Geschenkschleifen für Auto, Hochzeit, Party & Einweihung","New","30","0","0","30","0","0","0","0","0","EUR","","","","","Low traffic","6.97","0.0","6.97","0.0","Advertise listing","","","0","0","","0.0","0.0011","cubic meter","Standard","0.032997","DE","gl_furniture","","","0","","","6.97","","","","","30","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","2026-08-10","30","0","0","0","","N","","",""
"2026-08-13","DJM266140","X002M9OFF1","B0H4ZM97PD","KSEWJP Fahrradgriffe 2 mm, rutschfeste Gummi Lenkergriffe mit Prallschutz, Fahrradgriffe für Roller Laufrad Dreirad Kinderfahrrad","New","30","0","0","30","0","0","0","0","0","EUR","","","","","Low traffic","5.51","0.0","5.51","0.0","Advertise listing","","","0","0","","0.0","1.0E-4","cubic meter","Standard","0.003","DE","gl_sports","","","0","","","5.51","","","","","30","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","2026-08-10","30","0","0","0","","N","","",""
"2026-08-13","DJM266192","X002M9UIMZ","B0H4YZLMTB","KSEWJP Maulkorb für Hunde, Verstellbarer Hundemaulkorb mit Atmungsaktivem Netzdesign, Erlaubt Trinken, Verhindert Beißen, Bellen & Überfressen, Robuster Nylon, Größe XS, Schwarz","New","29","0","0","29","0","0","0","0","0","EUR","","","","","Low traffic","8.59","0.0","8.59","0.0","Advertise listing","","","0","0","","0.0","1.0E-4","cubic meter","Standard","0.0029","DE","gl_pet_products","","","0","","","","","","","","29","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","2026-08-10","29","0","0","0","","N","","",""
"2026-08-13","DJM26667","X002M91P2H","B0H58G95P6","KSEWJP Mini Klappstuhl Handyhalter aus Kunststoff, Mehrzweck Puppenstuhl, Tisch Deko Figur für Puppenhaus Mini Garten, Universeller Handy Ständer für Schreibtisch, Zimmer Deko Geschenk","New","29","0","0","29","0","0","0","0","0","EUR","","","","","Low traffic","6.99","0.0","6.99","0.0","Advertise listing","","","0","0","","0.0","1.0E-4","cubic meter","Standard","0.0029","DE","gl_toy","","","0","","","","","","","","29","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","2026-08-10","29","0","0","0","","N","","",""
"2026-08-13","DJM266223","X002MDAMUJ","B0H588MZT6","KSEWJP Große Haarschleife für Erwachsene Damen, Glitzer Stoff Haarnadel mit Schleife, blau, 20x15cm, Für Alle Haartypen, Geeignet für Formelle Anlässe & Alltag","New","30","0","0","30","0","0","0","0","0","EUR","","","","","Low traffic","6.99","0.0","6.99","0.0","Advertise listing","","","0","0","","0.0","1.0E-4","cubic meter","Standard","0.003","DE","gl_beauty","","","0","","","","","","","","30","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","2026-08-10","30","0","0","0","","N","","",""
"2026-08-13","DJM266280","X002MJBVDF","B0H66W78HC","KSEWJP 2 Stück Latte Macchiato Löffel, 17 cm Edelstahl 304 Eislöffel Lang, Longdrinklöffel Rührlöffel für Cocktail Kaffee Tee Milchshake Eisbecher Dessert, Minimalistisch Silber","New","30","0","0","30","0","0","0","0","0","EUR","","","","","Low traffic","5.39","0.0","5.39","0.0","Advertise listing","","","0","0","","0.0","1.0E-4","cubic meter","Standard","0.003","DE","gl_kitchen","","","0","","","5.39","","","","","30","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","2026-08-10","30","0","0","0","","N","","",""
"2026-08-13","DJM266412","X002MSF0PV","B0H6Q3DHX4","KSEWJP 6er Set transparente Türklinkenpuffer Ø18mm elastischer Türgriffstopper Wand- und Möbelschutz","New","7","23","0","30","0","0","0","0","0","EUR","","","","","Low traffic","5.69","0.0","5.69","0.0","Advertise listing","","","0","0","","0.0","1.0E-4","cubic meter","Standard","7.0E-4","DE","gl_home_improvement","","","0","","","","","","","","30","0","0","0","0","","0","0","0","0","1","0","","","","","","","","","","","","","","","","","","","","","","","2026-08-10","30","1","0","0","","N","","",""
"2026-08-13","DJM266287","X002MJOZQP","B0H6JS4T3C","KSEWJP 6er Pack Haarkämme für Damen, Französische Haarschmuck, Kunststoff Seitenkamm mit Twist Design für Hochzeit und Alltag (Schwarz, Dunkelbraun, Kaffee)","New","13","17","0","30","0","0","0","0","0","EUR","","","","","Low traffic","5.89","0.0","5.89","0.0","Advertise listing","","","0","0","","0.0","1.0E-4","cubic meter","Standard","0.0013","DE","gl_beauty","","","0","","","","","","","","30","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","2026-08-10","30","0","0","0","","N","","",""
"2026-08-13","DJM26699","X002MFLM4R","B0H5QHT2GX","KSEWJP 2 Stück Schmetterling Haarklammern, Niedliche Haarspangen mit Perlen Juwel Design, Große Elegante Klaue Clips für Damen, Mode Haar-Accessoires für Dickes und Dünnes Haar, Rosa/Weiß","New","29","0","0","29","0","0","0","0","0","EUR","","","","","Low traffic","8.99","0.0","8.99","0.0","Advertise listing","","","0","0","","0.0","1.0E-4","cubic meter","Standard","0.0029","DE","gl_beauty","","","0","","","","","","","","29","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","2026-08-10","29","0","0","0","","N","","",""
"2026-08-13","DJM26658","X002MEUG6D","B0H5BB4R6X","KSEWJP 10 Stück Klebehaken Transparent, Durchsichtige Klebehaken Klein, Wandmontage Klebehaken Für Bad Küche Büro Schlafzimmer Deko","New","29","0","0","29","0","0","0","0","0","EUR","","","","","Low traffic","4.76","0.0","4.76","0.0","Advertise listing","","","0","0","","0.0","1.0E-4","cubic meter","Standard","0.0029","DE","gl_home_improvement","","","0","","","","","","","","29","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","2026-08-10","29","0","0","0","","N","","",""
