"snapshot-date","sku","fnsku","asin","product-name","condition","available","fc-transfer","pending-removal-quantity","inv-age-0-to-90-days","inv-age-91-to-180-days","inv-age-181-to-270-days","inv-age-271-to-365-days","inv-age-366-to-455-days","inv-age-456-plus-days","currency","units-shipped-t7","units-shipped-t30","units-shipped-t60","units-shipped-t90","alert","your-price","sales-price","lowest-price-new-plus-shipping","lowest-price-used","recommended-action","healthy-inventory-level","recommended-sales-price","recommended-sale-duration-days","recommended-removal-quantity","estimated-cost-savings-of-recommended-actions","sell-through","item-volume","volume-unit-measurement","storage-type","storage-volume","marketplace","product-group","sales-rank","days-of-supply","estimated-excess-quantity","weeks-of-cover-t30","weeks-of-cover-t90","featuredoffer-price","sales-shipped-last-7-days","sales-shipped-last-30-days","sales-shipped-last-60-days","sales-shipped-last-90-days","inv-age-0-to-30-days","inv-age-31-to-60-days","inv-age-61-to-90-days","inv-age-181-to-330-days","inv-age-331-to-365-days","estimated-storage-cost-next-month","inbound-quantity","inbound-working","inbound-shipped","inbound-received","Total Reserved Quantity","unfulfillable-quantity","quantity-to-be-charged-ais-241-270-days","estimated-ais-241-270-days","quantity-to-be-charged-ais-271-300-days","estimated-ais-271-300-days","quantity-to-be-charged-ais-301-330-days","estimated-ais-301-330-days","quantity-to-be-charged-ais-331-365-days","estimated-ais-331-365-days","quantity-to-be-charged-ais-366-455-days","estimated-ais-366-455-days","quantity-to-be-charged-ais-456-plus-days","estimated-ais-456-plus-days","historical-days-of-supply","fba-minimum-inventory-level","fba-inventory-level-health-status","Recommended ship-in quantity","Recommended ship-in date","Last updated date for Historical Days of Supply","Exempted from Low-Inventory cost coverage fee?","Low-Inventory cost coverage fee applied in current week?","Short term historical days of supply","Long term historical days of supply","Inventory age snapshot date","Inventory Supply at FBA","Reserved FC Processing","Reserved Customer Order","Reserved Staging","Total Days of Supply (including units from open shipments)","is-seasonal-in-next-3-months","season-name","season-start-date","season-end-date"
"2026-08-13","DLH250804","X002DQ3DAL","B0FMNTYJZY","3 Stück Servierzange aus Edelstahl, 21,5 cm, Lebensmittelechte Kochzange mit Rutschfestem Griff, Für Kochen, Grillen & Servieren","","0","0","0","1","0","0","0","0","0","EUR","0","1","2","3","","0.0","0.0","0.0","0.0","CreateShippingPlan","","","0","0","","0.24","5.73E-4","cubic meter","Standard","0.0","DE","gl_home","1226954","0","0","0","0","6.59","0.0","5.71","11.42","17.29","0","1","0","0","0","","0","0","0","0","2","0","","","","","","","","","","","","","388.0","5","Out of stock","7","2026-08-12","2026-08-10","Yes","No","388.0","126.4","2026-08-10","0","2","0","0","45","N","","",""
"2026-08-13","RPALHDE156","X002HA2MJV","B0GCS59KGV","Dreiteiliges Trocknerfilterset (240 x 155 x 10 mm), Schwammfilter gegen Flusen, Ersatzteil für Wärmepumpen-/Kondensationstrockner, 3 Stück","New","15","0","0","0","15","0","0","0","0","EUR","0","1","1","2","Low traffic","7.19","0.0","7.19","0.0","Advertise listing","0","0.0","0","0","88.83","0.12","1.1E-5","cubic meter","Standard","1.7E-4","DE","gl_home","1753209","338","15","60","97","7.19","0.0","6.04","6.04","12.92","0","0","0","0","0","0.04","0","0","0","0","0","0","","","","","","","","","","","","","729.5","1","","0","","2026-08-10","Yes","No","476.0","729.5","2026-08-10","15","0","0","0","338","N","","",""
"2026-08-13","RPALHDE056","X002GU5KIR","B0G5X6SG8X","Hey.You Dropped This Pins Pin Metal Pins For Bags Funny Personalised Pin for Clothes Bags Backpacks","New","1","0","0","2","0","0","0","0","0","EUR","0","0","0","1","Low traffic","3.79","0.0","3.79","0.0","NoRestockExcessActionRequired","0","0.0","0","0","0.0","0.22","1.0E-4","cubic meter","Apparel","1.0E-4","DE","gl_jewelry","3224341","366","0","","13","3.79","0.0","0.0","0.0","3.44","2","0","0","0","0","0.0","0","0","0","0","0","0","","","","","","","","","","","","","","0","","0","","","","","","309.0","2026-08-10","1","0","0","0","366","N","","",""
"2026-08-13","RPALHDE181","X002H2GFIN","B0G8GKS3GP","CVNRCLP 10 Stück Nylon Klettband Yogamatten tragegurt Verstellbar Sicherer Halt Fitnessmatte Band Sportmatte Haltegurt Yoga Zubehör Organizer für Zuhause und Studio","New","26","3","0","31","0","0","0","0","0","EUR","3","17","33","37","Low traffic","8.09","0.0","8.09","0.0","NoExcessInventory","29","0.0","0","0","0.0","2.88","1.0E-4","cubic meter","Apparel","0.0026","DE","gl_apparel","106222","200","0","15","23","8.09","20.4","115.6","224.4","252.11","31","0","0","0","0","0.05","41","0","41","0","0","0","","","","","","","","","","","","","18.2","20","","0","","2026-08-10","Yes","No","8.9","18.2","2026-08-10","70","0","0","0","200","N","","",""
"2026-08-13","DLH250912","X002DQ2XJX","B0FMNRHFRW","Maschenmarkierer aus Kunststoff, für Zuhause, Reisen, Rot","New","13","0","0","0","14","0","0","0","0","EUR","0","1","1","1","Low traffic","2.99","0.0","2.99","0.0","Advertise listing","0","0.0","0","0","38.18","0.07","5.1E-5","cubic meter","Standard","6.62E-4","DE","gl_home","1453574","366","13","52","169","2.99","0.0","2.51","2.51","2.51","0","0","0","0","0","0.03","0","0","0","0","0","0","","","","","","","","","","","","","1326.0","0","","0","","2026-08-10","Yes","No","427.0","1326.0","2026-08-10","13","0","0","0","366","N","","",""
"2026-08-13","RPALHDE070","X002GTCWXJ","B0G5PTFSN3","CVNRCLP Katzen Schlüsselanhänger aus Edelstahl, Schwarz-Weiß Design, Inklusive Geschenkbox, Für Schlüssel, Taschen & Autos, Für Erwachsene","New","34","0","0","20","14","0","0","0","0","EUR","0","1","4","5","Low traffic","4.49","0.0","4.49","0.0","Create Outlet deal","0","3.62","52","0","114.02","0.28","1.0E-4","cubic meter","Apparel","0.0034","DE","gl_apparel","1150926","366","34","136","88","4.49","0.0","3.77","16.59","21.04","20","0","0","0","0","0.06","0","0","0","0","0","0","","","","","","","","","","","","","467.0","3","","0","","2026-08-10","Yes","No","467.0","251.0","2026-08-10","34","0","0","0","366","N","","",""
"2026-08-13","DLH250865","X002DQE8ZF","B0FMF73DL1","Dutt Perücke mit Haaren, Synthetische Messy Bun Haare, Feminin Zerzauster Dutt, Blond Gebleicht","New","5","0","0","5","0","0","0","0","0","EUR","1","2","6","6","Low traffic","3.99","0.0","3.99","0.0","Create Outlet deal","0","0.0","0","0","17.47","1.6","1.0E-4","cubic meter","Standard","5.0E-4","DE","gl_beauty","140119","366","0","60","65","3.99","3.35","6.7","20.78","20.78","0","5","0","0","0","0.01","25","0","25","0","0","0","","","","","","","","","","","","","101.5","1","","0","","2026-08-10","Yes","No","101.5","84.5","2026-08-10","30","0","0","0","366","N","","",""
"2026-08-13","RPALHDE145","X002H2VLE1","B0G8KPP9X9","1 Stück W10112253 Gelb Zahnräder Ersatz Kompatibel mit Kitchenaid Mixer,Küchenmaschine Getriebe Ersatzteile,Schneckengetriebe Zubehör,für 5KSM150 5KSM45 5KSM90 5KSM125 5KSM175 5KSM185 5KSM156 5K45SS","New","29","0","0","29","0","0","0","0","0","EUR","0","1","11","21","Low traffic","7.29","0.0","7.49","0.0","NoExcessInventory","29","0.0","0","0","0.0","0.98","1.0E-4","cubic meter","Standard","0.0029","DE","gl_kitchen","764087","123","0","116","17","7.29","0.0","6.29","70.89","137.02","0","21","8","0","0","0.07","0","0","0","0","0","0","","","","","","","","","","","","","298.3","19","","0","","2026-08-10","Yes","No","298.3","99.7","2026-08-10","29","0","0","0","123","N","","",""
"2026-08-13","RPALHDE183","X002H2KHAP","B0G8G85HZH","CVNRCLP Doppelseitige Haustier Haarentferner Handschuhe, Wiederverwendbar für Hunde & Katzen, Atmungsaktiv & Antistatisch, Fellpflege & Massage für alle Felltypen","New","8","0","0","0","8","0","0","0","0","EUR","","","","","Low traffic","10.99","0.0","10.99","0.0","Advertise listing","0","0.0","0","0","20.21","0.0","1.0E-4","cubic meter","Standard","8.0E-4","DE","gl_pet_products","","","8","","","11.59","","","","","0","0","0","0","0","0.02","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","2026-08-10","8","0","0","0","","N","","",""
"2026-08-13","RPALHDE177","X002H2FYFD","B0G8DFD7CV","8 Paar Antirutsch Brillenbügel, Silikon Antirutsch Überzüge für Brillenbügel, Komfort Brillenhalter Ohr für Lesebrillen Sonnenbrillen Sportbrillen, Ideal Brillen Zubehör (Weiß Schwarz Grau braun)","New","27","0","0","27","0","0","0","0","0","EUR","5","15","25","27","Low traffic","6.59","0.0","6.59","0.0","Create Outlet deal","0","5.43","2","0","125.12","1.41","1.0E-4","cubic meter","Standard","0.0027","DE","gl_drugstore","44919","82","0","7","13","6.59","27.7","83.1","140.2","151.62","27","0","0","0","0","0.07","0","0","0","0","0","0","","","","","","","","","","","","","58.3","9","","0","","2026-08-10","Yes","No","27.8","58.3","2026-08-10","27","0","0","0","82","N","","",""
"2026-08-13","DLH250874","X002DQEGON","B0FMFGZ9FK","CVNRCLP Maskerade Maske Herren Venezianische Party Ball Masken Vintage Halloween Kostüm Karneval Maske Weihnachten für Verkleidung Cosplay Proms Karneval Zubehör","New","22","0","0","16","6","0","0","0","0","EUR","0","0","0","5","Low traffic","5.99","0.0","5.99","0.0","Create Outlet deal","1","5.43","2","0","58.81","0.26","1.0E-4","cubic meter","Standard","0.0022","DE","gl_toy","567468","366","51","","213","5.99","0.0","0.0","0.0","28.7","0","0","16","0","0","0.05","60","30","30","0","0","0","","","","","","","","","","","","","","4","","0","","","","","","276.2","2026-08-10","82","0","0","0","366","N","","",""
"2026-08-13","DLH250807","X002DPDO9H","B0FMK1C6GS","4 Stück Finger-Essstäbchen, wiederverwendbare Pinzette, Lebensmittel-Clips, Kunststoff-Finger-Essstäbchen für Gamer, halten Sie sauber, Spielzubehör, Heimgeräte (schwarz)","New","9","0","0","0","10","0","0","0","0","EUR","1","2","7","12","Low traffic","4.99","0.0","4.99","0.0","NoExcessInventory","9","0.0","0","0","0.0","0.79","1.0E-4","cubic meter","Standard","9.0E-4","DE","gl_kitchen","256340","366","0","178","96","4.99","4.19","8.89","33.88","59.88","0","0","0","0","0","0.02","80","40","40","0","0","0","","","","","","","","","","","","","174.5","7","","0","","2026-08-10","Yes","No","174.5","115.4","2026-08-10","89","0","0","0","366","N","","",""
"2026-08-13","RPALHDE016","X002GU6NUB","B0G5WZX8SP","3 Stück Kalender Schablonen Set, PET Kunststoff, Wiederverwendbar, Für Planer, Journaling & Scrapbooking, Präzise Laserschnitt","New","19","0","0","0","20","0","0","0","0","EUR","0","0","0","2","Low traffic","4.59","0.0","4.59","0.0","Advertise listing","0","0.0","0","0","72.91","0.09","1.0E-4","cubic meter","Standard","0.0019","DE","gl_office_product","1765822","366","19","","123","4.59","0.0","0.0","0.0","8.9","0","0","0","0","0","0.05","0","0","0","0","0","0","","","","","","","","","","","","","","1","","0","","","","","","955.5","2026-08-10","19","0","0","0","366","N","","",""
"2026-08-13","RPALHDE031","X002GWEJSR","B0G692NX8N","Apple Pencil Spitzen, passend für Apple Pencil, 4 Stück, geeignet für 2. Generation / 1. Generation/USB-C/Pro Pencil, Hochwertig","New","12","0","0","13","0","0","0","0","0","EUR","0","2","4","5","Low traffic","5.09","0.0","5.09","0.0","Create Outlet deal","0","4.07","2","0","28.86","0.74","1.0E-4","cubic meter","Standard","0.0012","DE","gl_pc","295361","131","0","24","31","5.09","0.0","8.56","17.46","22.07","0","13","0","0","0","0.03","0","0","0","0","0","0","","","","","","","","","","","","","443.0","3","","0","","2026-08-10","Yes","No","443.0","138.7","2026-08-10","12","0","0","0","131","N","","",""
"2026-08-13","RPALHDE193","X002H26EMP","B0G88593ZZ","2 Stück 2-In-1-Duschbälle, Duschschwamm, Wickelbare Seifen Duschkugel, Body Scrubber Sponge, Seifensäckchen für Feste Seife, Kordelzug Massage Seifensack, Weich Langlebig Netz-Pouf, Einfach Schäumend","New","27","0","0","15","12","0","0","0","0","EUR","2","4","13","18","Low traffic","7.89","0.0","7.89","0.0","Create Outlet deal","0","6.63","2","0","152.88","0.64","0.001406","cubic meter","Standard","0.037966","DE","gl_drugstore","111112","261","56","56","40","7.89","13.26","27.2","89.91","126.52","0","15","0","0","0","0.07","29","0","29","0","0","0","","","","","","","","","","","","","297.3","16","","0","","2026-08-10","Yes","No","297.3","151.7","2026-08-10","56","0","0","0","261","N","","",""
"2026-08-13","RPALHDE062","X002GTL8H5","B0G5PZ2PYF","CVNRCLP Jelly Balloon Dog Schlüsselanhänger Frauen Geschenk Mädchen – Niedlicher Balloon Dog Anhänger, Tasche & Rucksack Charms (Schwarz)","New","18","0","0","15","0","3","0","0","0","EUR","0","0","1","2","Low traffic","7.39","0.0","7.39","0.0","Create Outlet deal","0","7.19","2","0","115.16","0.26","1.0E-4","cubic meter","Apparel","0.0018","DE","gl_apparel","1488919","366","18","","117","7.39","0.0","0.0","6.55","13.43","0","15","0","3","0","0.03","0","0","0","0","0","0","","","","","","","","","","","","","","3","","0","","","","","","390.0","2026-08-10","18","0","0","0","366","N","","",""
"2026-08-13","DLH250957","X002EXUD01","B0FSXBQGWW","10 Stück Kunsthorn Knöpfe, 20 mm Durchmesser, 4-Loch, Schwarz-Braun, Für Jacken, Mäntel & Strickjacken, Nähzubehör","","0","0","1","0","0","3","0","0","0","EUR","0","0","0","0","","0.0","0.0","0.0","0.0","NoRestockExcessActionRequired","","","0","0","","0.0","1.0E-4","cubic meter","Standard","0.0","DE","gl_office_product","3532434","0","0","","","7.79","0.0","0.0","0.0","0.0","0","0","0","3","0","","0","0","0","0","2","0","1","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","","0","","0","","","","","","","2026-08-10","0","2","0","0","366","N","","",""
"2026-08-13","RPALHDE159","X002H2QDJJ","B0G8K525VC","5PCS Silicone Socks for A1, 3D Printer High Temperature Resistance Hotend Nozzle Silicone Socks Cover for Bambu Lab A1/A1 Mini","New","7","0","0","0","0","7","0","0","0","EUR","0","0","0","0","Low traffic","6.19","0.0","6.19","0.0","Advertise listing","0","0.0","0","0","48.96","0.0","1.0E-4","cubic meter","Standard","7.0E-4","DE","gl_biss","514594","366","7","","","8.19","0.0","0.0","0.0","0.0","0","0","0","7","0","0.02","0","0","0","0","0","0","","","","","","","","","","","","","","0","","0","","","","","","","2026-08-10","7","0","0","0","366","N","","",""
"2026-08-13","RPALHDE045","X002GTQRAD","B0G5PLRWZJ","CVNRCLP Personalised Coffee Bean Keyring for Women, Cute, Creative and Stylish Backpack Pendant, Ideal as a Birthday Gift, Gift for Boyfriend and Girlfriend","New","3","0","0","0","3","0","0","0","0","EUR","0","4","8","12","Low traffic","4.59","0.0","4.59","0.0","NoExcessInventory","0","0.0","0","0","59.45","1.23","1.0E-4","cubic meter","Apparel","3.0E-4","DE","gl_apparel","696674","366","0","63","68","4.59","0.0","15.44","30.86","46.3","0","0","0","0","0","0.03","60","15","45","0","1","0","","","","","","","","","","","","","71.8","7","Low stock","0","","2026-08-10","Yes","No","39.3","71.8","2026-08-10","63","1","0","0","366","N","","",""
"2026-08-13","RPALHDE135","X002HA1ZHL","B0GCSRPFYW","2Stücke Dekorative Sicherheitsnadeln für Kleidung Langlebiger Exposition Clips für Röcke Hosen Elegantes Design Gold","New","33","0","0","34","0","0","0","0","0","EUR","2","10","16","24","Low traffic","7.99","0.0","7.99","0.0","NoExcessInventory","32","0.0","0","0","0.0","0.85","6.8E-5","cubic meter","Apparel","0.002249","DE","gl_jewelry","233666","264","0","29","39","8.05","13.42","67.1","107.36","162.23","1","33","0","0","0","0.08","40","0","40","0","0","0","","","","","","","","","","","","","146.8","18","","0","","2026-08-10","Yes","No","146.8","118.9","2026-08-10","73","0","0","0","264","N","","",""
"2026-08-13","DLH250914","X002DP9L03","B0FMK88TCQ","CVNRCLP Motiv Schürze,Lustige Küchenschürze, sexy Männerschürzen,grillmeister schürze,grillschürze für männer，Damen Grill Vorhänge","New","35","0","0","21","1","13","0","0","0","EUR","0","5","11","14","Low traffic","4.89","0.0","4.89","0.0","Create Outlet deal","0","0.0","0","0","205.21","0.5","1.0E-4","cubic meter","Apparel","0.0035","DE","gl_apparel","168109","366","65","52","60","4.89","0.0","20.55","46.38","59.71","20","1","0","13","0","0.06","30","0","30","0","0","0","","","","","","","","","","","","","154.7","13","","0","","2026-08-10","Yes","No","119.4","154.7","2026-08-10","65","0","0","0","366","N","","",""
"2026-08-13","DLH250932","X002EJRXZ3","B0FR4XB6HS","V Gesichtsmasken, Wiederverwendbare V-Linienmaske, Doppelkinn Entferner Lifting-Maske, V-förmiges Kinn Gesichtsstraffungsband, Gesichts-Schlankheitsgurt für Doppelkinn und schlaffe Gesichtshaut","New","33","0","0","0","33","0","0","0","0","EUR","0","0","2","2","Low traffic","5.59","0.0","5.59","0.0","NoExcessInventory","35","0.0","0","0","0.0","0.09","1.0E-4","cubic meter","Standard","0.0033","DE","gl_beauty","302604","366","0","","214","5.59","0.0","0.0","9.74","9.74","0","0","0","0","0","0.12","0","0","0","0","0","0","","","","","","","","","","","","","","4","","0","","","","","","1026.3","2026-08-10","33","0","0","0","366","N","","",""
"2026-08-13","RPALHDE026","X002GVTL7R","B0G654RWBB","Udssr Badge Badge Star Symbol with Hammer & Sickle Design for Clothing Bags Unisex","New","1","0","0","2","0","0","0","0","0","EUR","2","5","8","20","Low traffic","4.79","0.0","4.79","0.0","NoExcessInventory","1","0.0","0","0","0.0","2.84","1.0E-4","cubic meter","Apparel","1.0E-4","DE","gl_jewelry","367894","252","0","64","52","4.79","8.04","20.13","32.7","80.43","0","2","0","0","0","0.0","80","40","40","0","0","1","","","","","","","","","","","","","32.2","3","Low stock","0","","2026-08-10","Yes","No","28.4","32.2","2026-08-10","81","0","0","0","366","N","","",""
"2026-08-13","DLH251133","X002GG1AI5","B0G3G9YCQG","CVNRCLP Damen-Winterschals Und Stolen, Warm, Weich Und Hautfreundlich, Geschenk Für Frauen","","0","0","0","1","0","0","0","0","0","EUR","0","0","0","0","","0.0","0.0","0.0","0.0","NoRestockExcessActionRequired","","","0","0","","0.0","0.008006","cubic meter","Apparel","0.0","DE","gl_apparel","2172218","0","0","","","10.79","0.0","0.0","0.0","0.0","1","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","","","","","","0","","0","","","","","","","2026-08-10","0","0","0","0","0","N","","",""
"2026-08-13","RPALHDE080","X002GTE8I1","B0G5PGYY5H","Silikon Hülle für Tags Anhänger Grün 3,5x10cm Kratzfest Stoßfest Kompatibel Tag Waschbar Geeignet für Kinder Haustiere Gepäck Schlüsselanhänger und Taschen","New","7","0","0","0","0","7","0","0","0","EUR","0","0","0","0","Low traffic","4.99","0.0","4.99","0.0","Advertise listing","0","0.0","0","0","0.0","0.0","1.0E-4","cubic meter","Standard","7.0E-4","DE","gl_wireless","1097523","366","0","","","4.99","0.0","0.0","0.0","0.0","0","0","0","7","0","0.0","0","0","0","0","0","0","","","","","","","","","","","","","","0","","0","","","","","","","2026-08-10","7","0","0","0","366","N","","",""
"2026-08-13","DLH250802","X002DPHA5B","B0FMK6GD9R","60 Geburtstag Schärpe Tiara - Roségold Königin Tiara und für Frauen, Strass Kronen Kit für 60 Geburtstag Geschenke, Kristall Satin Schärpe für 60","New","34","0","0","20","3","11","0","0","0","EUR","1","2","4","7","Low traffic","7.29","0.0","7.29","0.0","Create Outlet deal","0","5.99","2","0","403.11","0.26","0.001664","cubic meter","Standard","0.056564","DE","gl_toy","974733","366","34","68","63","7.29","6.13","12.26","24.84","44.73","0","20","0","11","0","1.43","0","0","0","0","0","0","","","","","","","","","","","","","531.5","4","","0","","2026-08-10","Yes","No","531.5","357.0","2026-08-10","34","0","0","0","366","N","","",""
"2026-08-13","RPALHDE014","X002GU7CIN","B0G5WRJRTZ","Retro Punk Silver Nail Stickers Self-Adhesive Personalised Graffiti Bow Cherry Heart Moon Star Relief Metallic Irregular Lines Clock Nail Stickers","New","22","0","0","24","0","0","0","0","0","EUR","2","11","19","29","Low traffic","3.99","0.0","3.99","0.0","Create Outlet deal","0","3.35","2","0","79.57","1.75","1.0E-4","cubic meter","Standard","0.0022","DE","gl_home","119039","226","0","22","27","3.99","6.7","36.85","65.37","101.5","20","4","0","0","0","0.06","40","20","20","0","0","0","","","","","","","","","","","","","37.6","4","","0","","2026-08-10","Yes","No","29.8","37.6","2026-08-10","62","0","0","0","349","N","","",""
"2026-08-13","RPALHDE096","X002GVUM7Z","B0G64KNB63","CVNRCLP Tactical Lanyard,Schlüsselband Paracord Elastische Spiralkabel mit Karabiner,Spiral Schlüsselanhänger RSG Halterung Polizei Ausrüstung Schlüsselhalter Gürtel","New","21","0","0","0","21","0","0","0","0","EUR","0","0","1","1","Low traffic","5.49","0.0","5.49","0.0","Advertise listing","0","0.0","0","0","92.52","0.09","2.29E-4","cubic meter","Apparel","0.004801","DE","gl_apparel","1794772","366","21","","273","5.49","0.0","0.0","4.95","4.95","0","0","0","0","0","0.04","0","0","0","0","0","0","","","","","","","","","","","","","","1","","0","","","","","","654.0","2026-08-10","21","0","0","0","366","N","","",""
"2026-08-13","DLH250924","X002DQAAD9","B0FMF4S38N","Heizkörperrohrabdeckungen, 15 mm, Kragen, geschnitten, passend für Badezimmer, Chrom, moderne Ästhetik, leicht zu reinigen, Heimdekoration, Heimdekoration, Heizkörperrohrabdeckungen","New","27","0","0","27","0","0","0","0","0","EUR","0","1","3","6","Low traffic","7.39","0.0","7.39","0.0","Create Outlet deal","2","6.23","2","0","80.86","0.41","1.0E-4","cubic meter","Standard","0.0027","DE","gl_home_improvement","519634","366","0","188","101","7.39","0.0","6.21","19.31","38.96","0","27","0","0","0","0.07","20","20","0","0","0","0","","","","","","","","","","","","","821.0","1","","0","","2026-08-10","Yes","No","821.0","178.2","2026-08-10","47","0","0","0","366","N","","",""
"2026-08-13","RPALHDE191","X002H2IPFT","B0G8FYYFDP","CVNRCLP Fußball Kapitänsbinde, 3 Stück Kapitänsarmbänder für Fußball Elastische Kapitänsarmbänder Sport Kapitänsbinde für Jugendliche Erwachsene Fußballteamtraining Orange","New","14","30","0","46","0","0","0","0","0","EUR","5","11","18","28","Low traffic","7.99","0.0","7.99","0.0","Create Outlet deal","3","7.19","2","0","77.38","2.17","1.0E-4","cubic meter","Standard","0.0014","DE","gl_sports","145192","208","0","10","13","7.99","33.55","73.81","120.78","187.88","30","16","0","0","0","0.11","15","15","0","0","0","0","","","","","","","","","","","","","80.6","26","","0","","2026-08-10","Yes","No","80.6","25.6","2026-08-10","59","0","0","0","270","N","","",""
"2026-08-13","RPALHDE144","X002H2T08Z","B0G8JW7SRN","2 Paare oberarm bandage Kompression Arm Ärmel Lymphödem Armwärmer Former Armstulpen Armstrumpf Armmanschette Kompressionsmanschette für Ellbogen Arm Sleeve lipödem stulpen ellbogen bandage","New","0","0","0","1","0","0","0","0","0","EUR","0","5","20","42","Low traffic","7.79","0.0","7.79","0.0","NoExcessInventory","1","0.0","0","0","0.0","4.3","4.85E-4","cubic meter","Apparel","0.0","DE","gl_apparel","176665","352","0","87","33","7.79","0.0","32.75","130.82","272.46","1","0","0","0","0","0.0","109","30","79","0","1","0","","","","","","","","","","","","","17.2","13","Out of stock","0","","2026-08-10","Yes","No","3.3","17.2","2026-08-10","109","0","1","0","366","N","","",""
"2026-08-13","DLH250897","X002DP6YRL","B0FMJRV7ZH","12 Sicherheitsnadeln für Babywindeln, 4,1 cm Windeln, Kunststoff, Stecknadeln, 40 mm, langlebige Kopfverschlüsse mit Sicherheitsverschluss, Edelstahl, ideal für Frottee-Quadrate, Flache und","New","10","0","0","13","0","0","0","0","0","EUR","4","13","22","28","Low traffic","4.99","0.0","4.99","0.0","Create Outlet deal","0","3.99","2","0","131.17","1.29","1.0E-4","cubic meter","Standard","0.001","DE","gl_home","17065","67","0","9","13","4.99","16.76","54.47","92.52","119.22","0","0","13","0","0","0.08","20","0","20","0","2","0","","","","","","","","","","","","","85.9","21","Low stock","0","","2026-08-10","Yes","No","46.7","85.9","2026-08-10","30","1","1","0","71","N","","",""
"2026-08-13","RPALHDE180","X002H9YKYR","B0GCSRPFPH","CVNRCLP 20 Stück Nylon Reinigungstücher, 20 × 20 cm, Wiederverwendbar, Für Töpfe, Pfannen, Ceranfelder & Grill, Kratzfrei","New","27","0","0","27","0","0","0","0","0","EUR","0","2","2","2","Low traffic","7.39","0.0","7.39","0.0","Advertise listing","0","0.0","0","0","132.52","0.07","0.002442","cubic meter","Standard","0.065923","DE","gl_home","774546","366","0","54","175","7.39","0.0","12.42","12.42","12.42","0","0","27","0","0","0.07","0","0","0","0","0","0","","","","","","","","","","","","","1294.0","3","","0","","2026-08-10","Yes","No","424.0","1294.0","2026-08-10","27","0","0","0","366","N","","",""
"2026-08-13","RPALHDE138","X002HAB6VL","B0GCVRVKT7","3 Stück Vintage Pullover Clips, Damen und Mädchen für Golden Silber and black Schal-Schnalle Kleider Clips Blusen Clips Broschen Kleider & Hose","New","11","0","0","0","11","0","0","0","0","EUR","0","2","2","2","Low traffic","5.19","0.0","5.19","0.0","Create Outlet deal","0","0.0","0","0","38.58","0.23","1.0E-4","cubic meter","Apparel","0.0011","DE","gl_jewelry","246906","204","11","22","71","5.19","0.0","8.72","8.72","8.72","0","0","0","0","0","0.03","0","0","0","0","0","0","","","","","","","","","","","","","622.0","1","","0","","2026-08-10","Yes","No","202.0","622.0","2026-08-10","11","0","0","0","204","N","","",""
"2026-08-13","RPALHDE069","X002GTL88T","B0G5PRHZDP","CVNRCLP Schlüsselanhänger mit Kunstperlen, Weiß, Elegantes Design, Für Schlüssel, Taschen & Rucksäcke, Für Damen","New","16","0","0","0","15","1","0","0","0","EUR","0","0","2","2","Low traffic","3.19","0.0","3.19","0.0","Create Outlet deal","0","2.88","52","0","46.29","0.11","1.0E-4","cubic meter","Apparel","0.0016","DE","gl_apparel","1701279","366","16","","104","3.19","0.0","0.0","6.53","6.53","0","0","0","1","0","0.03","0","0","0","0","0","0","","","","","","","","","","","","","","3","","0","","","","","","830.5","2026-08-10","16","0","0","0","366","N","","",""
"2026-08-13","RPALHDE130","X002H1NWRB","B0G81YNZ1R","CVNRCLP Schlüsselbund Hantel Fitness Charm Schlüsselanhänger Dummbellanhänger Coach Souvenir Geschenke für Frauen","New","14","0","0","11","0","3","0","0","0","EUR","0","0","0","1","Low traffic","3.39","0.0","3.39","0.0","Advertise listing","0","0.0","0","0","68.62","0.09","1.0E-4","cubic meter","Apparel","0.0014","DE","gl_apparel","2740649","366","14","","182","3.42","0.0","0.0","0.0","3.86","0","0","11","3","0","0.03","0","0","0","0","0","0","","","","","","","","","","","","","","0","","0","","","","","","1149.0","2026-08-10","14","0","0","0","366","N","","",""
"2026-08-13","DLH250958","X002EY100R","B0FSXJ37FB","20 Stück Knöpfe Vintage Metall Ösen Vintage Antike Metall Blazer Knöpfe Blazer Rund für Mantel, Hemd, Jacke,Uniform (Gold)","","0","0","0","0","0","1","0","0","0","EUR","0","0","0","2","","0.0","0.0","0.0","0.0","CreateShippingPlan","","","0","0","","0.17","1.0E-4","cubic meter","Standard","0.0","DE","gl_office_product","","0","0","","0","6.99","0.0","0.0","0.0","12.59","0","0","0","1","0","","0","0","0","0","0","0","1","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","","0","","0","","","","","","533.0","2026-08-10","0","0","0","0","0","N","","",""
