"snapshot-date","sku","fnsku","asin","product-name","condition","available","fc-transfer","pending-removal-quantity","inv-age-0-to-90-days","inv-age-91-to-180-days","inv-age-181-to-270-days","inv-age-271-to-365-days","inv-age-366-to-455-days","inv-age-456-plus-days","currency","units-shipped-t7","units-shipped-t30","units-shipped-t60","units-shipped-t90","alert","your-price","sales-price","lowest-price-new-plus-shipping","lowest-price-used","recommended-action","healthy-inventory-level","recommended-sales-price","recommended-sale-duration-days","recommended-removal-quantity","estimated-cost-savings-of-recommended-actions","sell-through","item-volume","volume-unit-measurement","storage-type","storage-volume","marketplace","product-group","sales-rank","days-of-supply","estimated-excess-quantity","weeks-of-cover-t30","weeks-of-cover-t90","featuredoffer-price","sales-shipped-last-7-days","sales-shipped-last-30-days","sales-shipped-last-60-days","sales-shipped-last-90-days","inv-age-0-to-30-days","inv-age-31-to-60-days","inv-age-61-to-90-days","inv-age-181-to-330-days","inv-age-331-to-365-days","estimated-storage-cost-next-month","inbound-quantity","inbound-working","inbound-shipped","inbound-received","Total Reserved Quantity","unfulfillable-quantity","quantity-to-be-charged-ais-241-270-days","estimated-ais-241-270-days","quantity-to-be-charged-ais-271-300-days","estimated-ais-271-300-days","quantity-to-be-charged-ais-301-330-days","estimated-ais-301-330-days","quantity-to-be-charged-ais-331-365-days","estimated-ais-331-365-days","quantity-to-be-charged-ais-366-455-days","estimated-ais-366-455-days","quantity-to-be-charged-ais-456-plus-days","estimated-ais-456-plus-days","historical-days-of-supply","Recommended ship-in quantity","Recommended ship-in date","Last updated date for Historical Days of Supply","Short term historical days of supply","Long term historical days of supply","Inventory age snapshot date","Inventory Supply at FBA","Reserved FC Processing","Reserved Customer Order","Reserved Staging","Total Days of Supply (including units from open shipments)","is-seasonal-in-next-3-months","season-name","season-start-date","season-end-date"
"2026-08-13","HXP0604131","X002KOMMZ3","B0GYJJN792","RSYHVG 24Pcs Short Square False Nails, Pink French Tip Press on Nails with Glue, Full Cover Shimmery Acrylic Stick On Nails, Reusable Nail Art Accessories for Women Daily Wear & Special Occasions Abou","New","13","0","0","14","0","0","0","0","0","GBP","0","0","1","1","Low traffic","4.59","0.0","4.59","0.0","Advertise listing","","","0","0","","0.09","0.004153","cubic feet","Standard","0.053989","UK","gl_beauty","442605","366","0","","169","4.59","0.0","0.0","4.32","4.32","0","0","14","0","0","","0","0","0","0","1","0","","","","","","","","","","","","","","0","","","","1041.0","2026-08-10","13","1","0","0","366","N","","",""
"2026-08-13","Y501370","X0028WRQKN","B0DYNZZLL1","RSYHVG 30ml Turkey Baster, Rubber & Plastic, Black, for Poultry Meat BBQ Roasting Cooking, 28cm Length","New","70","0","0","0","0","69","0","0","0","GBP","0","0","1","8","Low traffic","6.19","0.0","6.19","0.0","NoRestockExcessActionRequired","32","0.0","0","0","58.3","0.11","0.024898","cubic feet","Standard","1.74286","UK","gl_kitchen","532749","159","38","","113","6.19","0.0","0.0","5.49","45.11","0","0","0","69","0","1.21","0","0","0","0","0","0","","","","","","","","","","","","","","0","","","","1061.2","2026-08-10","70","0","0","0","159","N","","",""
"2026-08-13","HXP060484","X002KMUDQP","B0GY8KJJ6N","RSYHVG 2Pcs Black Metal Bifold Money Clip Bars, Wallet Replacement Spring Clamps, Durable Cash & Card Holders for Wallet Repair & DIY Projects","New","8","1","0","11","0","0","0","0","0","GBP","2","3","4","4","Low traffic","5.39","0.0","5.39","0.0","NoRestockExcessActionRequired","","","0","0","","0.4","0.003531","cubic feet","Standard","0.028248","UK","gl_luggage","240084","70","0","10","26","5.39","8.98","13.47","18.63","18.63","0","0","11","0","0","","0","0","0","0","2","0","","","","","","","","","","","","","253.8","1","2026-08-15","2026-08-09","137.0","253.8","2026-08-10","9","1","1","0","88","N","","",""
"2026-08-13","TY535","X0021W8NAH","B0D6RBW2XM","RSYHVG 4 Pcs Silicone Drain Protector with Sucker, Sink Strainer Protector, Shower Drain Covers Hair Catcher, Strainer Plug Trap Filter for Bathroom, Bathtub, Kitchen","New","48","0","0","49","0","0","0","0","0","GBP","2","8","13","33","Low traffic","5.69","0.0","5.69","0.0","NoRestockExcessActionRequired","48","0.0","0","0","0.0","1.52","0.025149","cubic feet","","1.207152","UK","gl_home","195402","221","0","24","18","5.69","9.48","37.92","62.47","160.67","30","19","0","0","0","0.72","0","0","0","0","0","0","","","","","","","","","","","","","210.6","0","","2026-08-09","210.6","65.8","2026-08-10","48","0","0","0","221","N","","",""
"2026-08-13","HXP060464","X002KNPVM5","B0GYDFK38V","RSYHVG Women's Sequin Fancy Dress Headband Glitter Sparkle Elastic Hair Band for Party Cosplay Costume Stage Performance Holiday Accessories, 38 x 3cm About this item Universal Adult Fit: Designed for","New","14","0","0","15","0","0","0","0","0","GBP","","","","","Low traffic","4.39","0.0","4.39","0.0","Advertise listing","","","0","0","","0.0","0.003531","cubic feet","Standard","0.049434","UK","gl_beauty","","366","0","","","4.39","","","","","0","0","15","0","0","","0","0","0","0","1","0","","","","","","","","","","","","","","0","","","","","2026-08-10","14","1","0","0","366","N","","",""
"2026-08-13","HXP060477","X002KMDKWT","B0GY85CRZR","RSYHVG Diamanté Hair Clip, Silver Bridal Hair Accessory for Women, Sparkling Crystal Flower Hair Pin for Wedding, Prom, Parties & Daily Wear","New","46","3","0","49","0","0","0","0","0","GBP","1","1","15","16","Low traffic","4.79","0.0","4.79","0.0","NoRestockExcessActionRequired","","","0","0","","0.91","0.003531","cubic feet","Standard","0.162426","UK","gl_beauty","320073","125","0","184","37","4.79","3.99","3.99","62.23","66.72","49","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","","","","","","0","","","","40.3","2026-08-10","49","0","0","0","125","N","","",""
"2026-08-13","HXP251215","X002HAR4D5","B0GD12Q4B4","RSYHVG 70s Retro Double Bridge - Pilot Sunglasses for Women Men - Classic Hexagonal Sunglasses Square Eyewear Driving","New","14","0","0","0","8","6","0","0","0","GBP","0","0","0","0","Low traffic","7.49","0.0","7.49","0.0","Create removal order","0","0.0","0","0","90.33","0.0","0.003531","cubic feet","Footwear","0.049434","UK","gl_shoes","2671146","366","14","","","7.49","0.0","0.0","0.0","0.0","0","0","0","6","0","0.03","0","0","0","0","0","0","","","","","","","","","","","","","","0","","","","1260.0","2026-08-10","14","0","0","0","366","N","","",""
"2026-08-13","Y501266","X0028U0TR7","B0DYCJWS61","RSYHVG 10PCS 2 Inch Swivel Eye Bolt Snap Hooks Zinc Alloy Spring Loaded Trigger Clips for Pet Leads Keyrings DIY Craft Silver","New","15","0","0","14","0","0","0","0","0","GBP","1","10","13","19","Low traffic","6.89","0.0","6.89","0.0","NoRestockExcessActionRequired","0","0.0","0","0","84.7","1.54","0.004944","cubic feet","Standard","0.07416","UK","gl_home_improvement","109841","62","0","6","10","6.89","5.74","57.4","75.13","110.59","14","0","0","0","0","0.05","0","0","0","0","1","0","","","","","","","","","","","","","80.9","7","2026-08-25","2026-08-09","80.9","78.2","2026-08-10","15","1","0","0","66","N","","",""
"2026-08-13","HXP260102","X002HJ87UF","B0GFW6XS7C","2Pcs Wet Dry Venetian Window Blind Cleaner Microfiber Brush 3 Pronged Washable Duster (Blue)","New","38","0","0","30","8","0","0","0","0","GBP","0","1","2","2","Low traffic","6.94","0.0","6.94","0.0","Advertise listing","0","0.0","0","0","81.36","0.12","0.003531","cubic feet","Standard","0.134178","UK","gl_home","","366","38","152","247","6.94","0.0","5.95","12.57","12.57","30","0","0","0","0","0.09","0","0","0","0","0","0","","","","","","","","","","","","","765.0","0","","2026-08-09","765.0","670.0","2026-08-10","38","0","0","0","366","N","","",""
"2026-08-13","TY423","X0021X9WZB","B0D6VDFPTX","Ball Grabber, Body Piercing Tool, Piercing Grabber Tool, Piercing Ball Holder, Jewelry Tools, Perfect for Beads, Diamonds, Jewelry Ball Tool, Balls Holder Piercing Ball Grabber Tool(Large)","New","20","0","0","21","0","0","0","0","0","GBP","1","5","11","17","Low traffic","3.79","0.0","3.79","0.0","NoRestockExcessActionRequired","14","0.0","0","0","21.86","1.0","3.88E-4","cubic feet","","0.00776","UK","gl_kitchen","214361","99","0","16","15","3.79","3.16","15.8","34.76","53.72","0","20","1","0","0","0.01","0","0","0","0","0","0","","","","","","","","","","","","","120.8","0","","2026-08-09","120.8","81.4","2026-08-10","20","0","0","0","99","N","","",""
"2026-08-13","TY339","X0021WI5OV","B0D6RCMM9X","Composite Shims, 20pcs Furniture Shims Leveling Wedges, Plastic Wedge Shims Easy to Snap Door Shims, Adjustable Shims for Leveling Table Toilet Window Furniture","New","49","0","0","55","0","0","0","0","0","GBP","2","9","24","45","Low traffic","6.39","0.0","6.39","0.0","NoRestockExcessActionRequired","1","0.0","0","0","12.05","1.15","0.022248","cubic feet","","1.090152","UK","gl_biss","31305","181","0","21","14","6.39","10.64","47.88","127.68","239.4","2","53","0","0","0","0.71","0","0","0","0","5","0","","","","","","","","","","","","","216.9","0","","2026-08-09","216.9","64.4","2026-08-10","49","5","0","0","202","N","","",""
"2026-08-13","TY385","X0021XMPY1","B0D6VTGD76","Finger Toothbrush,4 Pack Silicone Baby Finger Brush with Clear Case Set Food Grade Tooth Cleaner Oral Massager for Infant &Toddlers","New","15","0","0","16","0","0","0","0","0","GBP","5","14","34","39","Low traffic","3.99","0.0","3.99","0.0","NoRestockExcessActionRequired","15","0.0","0","0","0.0","4.33","0.004238","cubic feet","","0.06357","UK","gl_personal_care_appliances","74523","100","0","12","15","3.99","16.6","46.48","112.88","129.48","16","0","0","0","0","0.04","30","0","30","0","1","0","","","","","","","","","","","","","44.6","0","","2026-08-09","44.6","31.8","2026-08-10","45","0","1","0","103","N","","",""
"2026-08-13","HXP060442","X002KNF53F","B0GYCNQP67","RSYHVG 2-Pack Silver-Tone Dart Wrench Tool Kit, Multi-Purpose Dart Maintenance Tools for Aluminium Shafts & Dart Tips, Precision Tighten/Loosen for Professional Dart Repair","New","14","0","0","15","0","0","0","0","0","GBP","","","","","Low traffic","6.01","0.0","6.01","0.0","Advertise listing","","","0","0","","0.0","0.003531","cubic feet","Standard","0.049434","UK","gl_sports","","366","0","","","6.01","","","","","0","0","15","0","0","","0","0","0","0","1","0","","","","","","","","","","","","","","0","","","","","2026-08-10","14","1","0","0","366","N","","",""
